timestamp,sim_time,image,steering,speed,command
20260624_175742_361634,389.616,20260624_175742_361634.png,0.08923,50,2
20260624_175742_474836,389.728,20260624_175742_474836.png,0.09771,50,2
20260624_175742_618018,389.840,20260624_175742_618018.png,0.07353,50,2
20260624_175742_730444,389.952,20260624_175742_730444.png,0.10571,50,2
20260624_175742_855923,390.064,20260624_175742_855923.png,0.12467,50,2
20260624_175742_986587,390.176,20260624_175742_986587.png,0.12297,50,2
20260624_175743_098244,390.288,20260624_175743_098244.png,0.09561,50,2
20260624_175743_241990,390.400,20260624_175743_241990.png,0.11203,50,2
20260624_175743_355150,390.512,20260624_175743_355150.png,0.12231,50,2
20260624_175743_483848,390.624,20260624_175743_483848.png,0.11847,50,2
20260624_175743_594144,390.736,20260624_175743_594144.png,0.08597,50,2
20260624_175743_707112,390.848,20260624_175743_707112.png,0.09748,50,2
20260624_175743_850737,390.960,20260624_175743_850737.png,0.11397,50,2
20260624_175743_962191,391.072,20260624_175743_962191.png,0.12253,50,2
20260624_175744_091956,391.184,20260624_175744_091956.png,0.11281,50,2
20260624_175744_202422,391.296,20260624_175744_202422.png,0.08148,50,2
20260624_175744_314377,391.408,20260624_175744_314377.png,0.09972,50,2
20260624_175744_458215,391.520,20260624_175744_458215.png,0.11488,50,2
20260624_175744_571538,391.632,20260624_175744_571538.png,0.10480,50,2
20260624_175744_698677,391.744,20260624_175744_698677.png,0.09415,50,2
20260624_175744_811182,391.856,20260624_175744_811182.png,0.09133,50,2
20260624_175744_923772,391.968,20260624_175744_923772.png,0.10647,50,2
20260624_175745_051255,392.080,20260624_175745_051255.png,0.11043,50,2
20260624_175745_164357,392.192,20260624_175745_164357.png,0.09201,50,2
20260624_175745_284086,392.304,20260624_175745_284086.png,0.09227,50,2
20260624_175745_403486,392.416,20260624_175745_403486.png,0.09895,50,2
20260624_175745_516400,392.528,20260624_175745_516400.png,0.10926,50,2
20260624_175745_641924,392.640,20260624_175745_641924.png,0.08678,50,2
20260624_175745_753768,392.752,20260624_175745_753768.png,0.09023,50,2
20260624_175745_867802,392.864,20260624_175745_867802.png,0.06869,50,2
20260624_175753_258661,399.840,20260624_175753_258661.png,0.04336,50,2
20260624_175753_371659,399.952,20260624_175753_371659.png,0.04741,50,2
20260624_175753_515384,400.080,20260624_175753_515384.png,0.05316,50,2
20260624_175753_643466,400.208,20260624_175753_643466.png,0.04131,50,2
20260624_175753_755625,400.320,20260624_175753_755625.png,0.04883,50,2
20260624_175753_883095,400.432,20260624_175753_883095.png,0.07330,50,2
20260624_175753_994721,400.544,20260624_175753_994721.png,0.07012,50,2
20260624_175754_123252,400.656,20260624_175754_123252.png,0.08976,50,2
20260624_175754_234708,400.768,20260624_175754_234708.png,0.08125,50,2
20260624_175754_347832,400.880,20260624_175754_347832.png,0.11502,50,2
20260624_175754_474906,400.992,20260624_175754_474906.png,0.11740,50,2
20260624_175754_586967,401.104,20260624_175754_586967.png,0.08829,50,2
20260624_175754_710380,401.216,20260624_175754_710380.png,0.10649,50,2
20260624_175754_827521,401.328,20260624_175754_827521.png,0.12322,50,2
20260624_175754_940785,401.440,20260624_175754_940785.png,0.12180,50,2
20260624_175755_066901,401.552,20260624_175755_066901.png,0.09072,50,2
20260624_175755_181037,401.664,20260624_175755_181037.png,0.10426,50,2
20260624_175755_293828,401.776,20260624_175755_293828.png,0.12000,50,2
20260624_175755_420382,401.888,20260624_175755_420382.png,0.12469,50,2
20260624_175755_533789,402.000,20260624_175755_533789.png,0.10474,50,2
20260624_175755_660781,402.112,20260624_175755_660781.png,0.08628,50,2
20260624_175755_772820,402.224,20260624_175755_772820.png,0.10111,50,2
20260624_175755_884489,402.336,20260624_175755_884489.png,0.11417,50,2
20260624_175756_012948,402.448,20260624_175756_012948.png,0.10605,50,2
20260624_175756_124757,402.560,20260624_175756_124757.png,0.09288,50,2
20260624_175756_243771,402.672,20260624_175756_243771.png,0.09571,50,2
20260624_175756_364943,402.784,20260624_175756_364943.png,0.11295,50,2
20260624_175756_476173,402.896,20260624_175756_476173.png,0.10137,50,2
20260624_175756_604682,403.008,20260624_175756_604682.png,0.09688,50,2
20260624_175756_717506,403.120,20260624_175756_717506.png,0.08511,50,2
20260624_175756_829589,403.232,20260624_175756_829589.png,0.10563,50,2
20260624_175756_957161,403.344,20260624_175756_957161.png,0.11419,50,2
20260624_175757_069848,403.456,20260624_175757_069848.png,0.09237,50,2
20260624_175757_195699,403.568,20260624_175757_195699.png,0.09745,50,2
20260624_175757_308032,403.680,20260624_175757_308032.png,0.09005,50,2
20260624_175757_421379,403.792,20260624_175757_421379.png,0.08950,50,2
20260624_175757_548511,403.904,20260624_175757_548511.png,0.08868,50,2
20260624_175757_660709,404.016,20260624_175757_660709.png,0.06232,50,2
20260624_175757_788168,404.128,20260624_175757_788168.png,0.04308,50,2
20260624_175757_995859,404.336,20260624_175757_995859.png,-0.00958,50,2
20260624_175807_945952,413.600,20260624_175807_945952.png,-0.00295,50,2
20260624_175808_153293,413.808,20260624_175808_153293.png,0.00916,50,2
20260624_175808_361229,414.016,20260624_175808_361229.png,0.01070,50,2
20260624_175808_587352,414.224,20260624_175808_587352.png,0.00955,50,2
20260624_175808_825641,414.432,20260624_175808_825641.png,-0.00988,50,2
20260624_175809_064908,414.640,20260624_175809_064908.png,-0.00280,50,2
20260624_175809_274051,414.848,20260624_175809_274051.png,0.03329,50,2
20260624_175809_433761,414.992,20260624_175809_433761.png,0.04109,50,2
20260624_175809_547773,415.104,20260624_175809_547773.png,0.05119,50,2
20260624_175809_705179,415.248,20260624_175809_705179.png,0.04125,50,2
20260624_175809_818937,415.360,20260624_175809_818937.png,0.06261,50,2
20260624_175809_947659,415.472,20260624_175809_947659.png,0.06965,50,2
20260624_175810_057879,415.584,20260624_175810_057879.png,0.09393,50,2
20260624_175810_171690,415.696,20260624_175810_171690.png,0.10150,50,2
20260624_175810_296950,415.808,20260624_175810_296950.png,0.07793,50,2
20260624_175810_409925,415.920,20260624_175810_409925.png,0.10507,50,2
20260624_175810_540222,416.032,20260624_175810_540222.png,0.12458,50,2
20260624_175810_667815,416.144,20260624_175810_667815.png,0.10872,50,2
20260624_175810_781087,416.256,20260624_175810_781087.png,0.10246,50,2
20260624_175810_907179,416.368,20260624_175810_907179.png,0.12057,50,2
20260624_175811_018368,416.480,20260624_175811_018368.png,0.12567,50,2
20260624_175811_146473,416.592,20260624_175811_146473.png,0.11023,50,2
20260624_175811_274815,416.704,20260624_175811_274815.png,0.09419,50,2
20260624_175811_389092,416.816,20260624_175811_389092.png,0.10533,50,2
20260624_175811_514706,416.928,20260624_175811_514706.png,0.11642,50,2
20260624_175811_627076,417.040,20260624_175811_627076.png,0.11985,50,2
20260624_175811_754346,417.152,20260624_175811_754346.png,0.09323,50,2
20260624_175811_883390,417.264,20260624_175811_883390.png,0.09147,50,2
20260624_175811_997042,417.376,20260624_175811_997042.png,0.10744,50,2
20260624_175812_138648,417.488,20260624_175812_138648.png,0.11022,50,2
20260624_175812_251236,417.600,20260624_175812_251236.png,0.09128,50,2
20260624_175812_381109,417.712,20260624_175812_381109.png,0.09106,50,2
20260624_175812_491697,417.824,20260624_175812_491697.png,0.09828,50,2
20260624_175812_604767,417.936,20260624_175812_604767.png,0.11288,50,2
20260624_175812_746732,418.048,20260624_175812_746732.png,0.10647,50,2
20260624_175812_859000,418.160,20260624_175812_859000.png,0.08786,50,2
20260624_175812_988061,418.272,20260624_175812_988061.png,0.09058,50,2
20260624_175813_097251,418.384,20260624_175813_097251.png,0.11407,50,2
20260624_175813_211468,418.496,20260624_175813_211468.png,0.08557,50,2
20260624_175813_337823,418.608,20260624_175813_337823.png,0.10744,50,2
20260624_175813_450353,418.720,20260624_175813_450353.png,0.11274,50,2
20260624_175813_577335,418.832,20260624_175813_577335.png,0.09563,50,2
20260624_175813_705738,418.944,20260624_175813_705738.png,0.09079,50,2
20260624_175813_820272,419.056,20260624_175813_820272.png,0.10545,50,2
20260624_175813_962778,419.168,20260624_175813_962778.png,0.11123,50,2
20260624_175814_075453,419.280,20260624_175814_075453.png,0.09245,50,2
20260624_175814_204631,419.392,20260624_175814_204631.png,0.08481,50,2
20260624_175814_314109,419.504,20260624_175814_314109.png,0.10820,50,2
20260624_175814_428644,419.616,20260624_175814_428644.png,0.12073,50,2
20260624_175814_555773,419.728,20260624_175814_555773.png,0.11067,50,2
20260624_175814_667958,419.840,20260624_175814_667958.png,0.08326,50,2
20260624_175814_794389,419.952,20260624_175814_794389.png,0.10312,50,2
20260624_175814_923267,420.064,20260624_175814_923267.png,0.11847,50,2
20260624_175815_037892,420.176,20260624_175815_037892.png,0.10147,50,2
20260624_175815_179306,420.288,20260624_175815_179306.png,0.07705,50,2
20260624_175815_291556,420.400,20260624_175815_291556.png,0.10192,50,2
20260624_175815_435774,420.512,20260624_175815_435774.png,0.11705,50,2
20260624_175815_548417,420.624,20260624_175815_548417.png,0.11833,50,2
20260624_175815_661076,420.736,20260624_175815_661076.png,0.08995,50,2
20260624_175815_787395,420.848,20260624_175815_787395.png,0.09403,50,2
20260624_175815_900355,420.960,20260624_175815_900355.png,0.10640,50,2
20260624_175816_029352,421.072,20260624_175816_029352.png,0.10961,50,2
20260624_175816_140102,421.184,20260624_175816_140102.png,0.08700,50,2
20260624_175816_253510,421.296,20260624_175816_253510.png,0.09412,50,2
20260624_175816_395628,421.408,20260624_175816_395628.png,0.10778,50,2
20260624_175816_508852,421.520,20260624_175816_508852.png,0.11267,50,2
20260624_175816_652139,421.632,20260624_175816_652139.png,0.09316,50,2
20260624_175816_763912,421.744,20260624_175816_763912.png,0.08469,50,2
20260624_175816_876843,421.856,20260624_175816_876843.png,0.10373,50,2
20260624_175817_004437,421.968,20260624_175817_004437.png,0.11906,50,2
20260624_175817_117579,422.080,20260624_175817_117579.png,0.10746,50,2
20260624_175817_243994,422.192,20260624_175817_243994.png,0.08867,50,2
20260624_175817_356265,422.304,20260624_175817_356265.png,0.10037,50,2
20260624_175817_469053,422.416,20260624_175817_469053.png,0.08172,50,2
20260624_175817_692738,422.624,20260624_175817_692738.png,0.00603,50,2
20260624_175817_831890,422.752,20260624_175817_831890.png,-0.04567,50,2
20260624_175817_948307,422.864,20260624_175817_948307.png,-0.05679,50,2
20260624_175818_059006,422.976,20260624_175818_059006.png,-0.07827,50,2
20260624_175818_186927,423.088,20260624_175818_186927.png,-0.06971,50,2
20260624_175818_299358,423.200,20260624_175818_299358.png,-0.07507,50,2
20260624_175818_411638,423.312,20260624_175818_411638.png,-0.06802,50,2
20260624_175818_541066,423.424,20260624_175818_541066.png,-0.06425,50,2
20260624_175818_654859,423.536,20260624_175818_654859.png,-0.06674,50,2
20260624_175818_796712,423.648,20260624_175818_796712.png,-0.06324,50,2
20260624_175818_908045,423.760,20260624_175818_908045.png,-0.06509,50,2
20260624_175819_021430,423.872,20260624_175819_021430.png,-0.06319,50,2
20260624_175819_148000,423.984,20260624_175819_148000.png,-0.07059,50,2
20260624_175819_260804,424.096,20260624_175819_260804.png,-0.05980,50,2
20260624_175819_389269,424.208,20260624_175819_389269.png,-0.07255,50,2
20260624_175819_499889,424.320,20260624_175819_499889.png,-0.06270,50,2
20260624_175819_611803,424.432,20260624_175819_611803.png,-0.07633,50,2
20260624_175819_739753,424.544,20260624_175819_739753.png,-0.06779,50,2
20260624_175819_852348,424.656,20260624_175819_852348.png,-0.07868,50,2
20260624_175819_976986,424.768,20260624_175819_976986.png,-0.06549,50,2
20260624_175820_091183,424.880,20260624_175820_091183.png,-0.07314,50,2
20260624_175820_203902,424.992,20260624_175820_203902.png,-0.06639,50,2
20260624_175820_330680,425.104,20260624_175820_330680.png,-0.07265,50,2
20260624_175820_444883,425.216,20260624_175820_444883.png,-0.07026,50,2
20260624_175820_556148,425.328,20260624_175820_556148.png,-0.07471,50,2
20260624_175820_700270,425.440,20260624_175820_700270.png,-0.06855,50,2
20260624_175820_811448,425.552,20260624_175820_811448.png,-0.06965,50,2
20260624_175820_938922,425.664,20260624_175820_938922.png,-0.07143,50,2
20260624_175821_052663,425.776,20260624_175821_052663.png,-0.06512,50,2
20260624_175821_164698,425.888,20260624_175821_164698.png,-0.07239,50,2
20260624_175821_307985,426.000,20260624_175821_307985.png,-0.06584,50,2
20260624_175821_419892,426.112,20260624_175821_419892.png,-0.07282,50,2
20260624_175821_546999,426.224,20260624_175821_546999.png,-0.06595,50,2
20260624_175821_659779,426.336,20260624_175821_659779.png,-0.07724,50,2
20260624_175821_772677,426.448,20260624_175821_772677.png,-0.06562,50,2
20260624_175821_920166,426.560,20260624_175821_920166.png,-0.07595,50,2
20260624_175822_031945,426.672,20260624_175822_031945.png,-0.06574,50,2
20260624_175822_175258,426.784,20260624_175822_175258.png,-0.07714,50,2
20260624_175822_288317,426.896,20260624_175822_288317.png,-0.06888,50,2
20260624_175822_412645,427.008,20260624_175822_412645.png,-0.07579,50,2
20260624_175822_527541,427.120,20260624_175822_527541.png,-0.06427,50,2
20260624_175822_639636,427.232,20260624_175822_639636.png,-0.07067,50,2
20260624_175822_783445,427.344,20260624_175822_783445.png,-0.06675,50,2
20260624_175822_896110,427.456,20260624_175822_896110.png,-0.06759,50,2
20260624_175823_021837,427.568,20260624_175823_021837.png,-0.06307,50,2
20260624_175823_150680,427.680,20260624_175823_150680.png,-0.05588,50,2
20260624_175823_374796,427.888,20260624_175823_374796.png,-0.04101,50,2
20260624_175823_586951,428.096,20260624_175823_586951.png,-0.03529,50,2
20260624_175823_808302,428.304,20260624_175823_808302.png,-0.00503,50,2
20260624_175824_048270,428.512,20260624_175824_048270.png,-0.02248,50,2
20260624_175824_287772,428.720,20260624_175824_287772.png,-0.02991,50,2
20260624_175824_400515,428.832,20260624_175824_400515.png,-0.05076,45,2
20260624_175824_639211,429.040,20260624_175824_639211.png,0.00000,25,2
20260624_175824_879908,429.248,20260624_175824_879908.png,0.00000,25,2
20260624_175825_088937,429.456,20260624_175825_088937.png,0.00000,25,2
20260624_175825_327654,429.664,20260624_175825_327654.png,0.00000,25,2
20260624_175825_567111,429.872,20260624_175825_567111.png,0.00000,25,2
20260624_175825_806630,430.080,20260624_175825_806630.png,0.00000,30,5
20260624_175825_920191,430.192,20260624_175825_920191.png,0.04000,30,4
20260624_175826_032539,430.304,20260624_175826_032539.png,0.10000,30,4
20260624_175826_176379,430.416,20260624_175826_176379.png,0.06141,30,5
20260624_175826_400540,430.624,20260624_175826_400540.png,0.00743,30,5
20260624_175826_610850,430.832,20260624_175826_610850.png,0.00090,30,5
20260624_175826_833172,431.040,20260624_175826_833172.png,0.00011,30,5
20260624_175826_945387,431.152,20260624_175826_945387.png,0.10000,30,4
20260624_175827_088279,431.264,20260624_175827_088279.png,0.07225,30,5
20260624_175827_312612,431.472,20260624_175827_312612.png,0.00874,30,5
20260624_175827_522306,431.680,20260624_175827_522306.png,0.00106,30,5
20260624_175827_746078,431.888,20260624_175827_746078.png,-0.00476,50,2
20260624_175827_969101,432.096,20260624_175827_969101.png,-0.00746,50,2
20260624_175828_179907,432.304,20260624_175828_179907.png,-0.00036,50,2
20260624_175828_337185,432.448,20260624_175828_337185.png,0.04348,50,2
20260624_175828_545866,432.640,20260624_175828_545866.png,0.04479,50,2
20260624_175828_674456,432.768,20260624_175828_674456.png,0.05326,50,2
20260624_175828_865257,432.928,20260624_175828_865257.png,0.04274,50,2
20260624_175828_977576,433.040,20260624_175828_977576.png,0.06175,50,2
20260624_175829_104924,433.152,20260624_175829_104924.png,0.06774,50,2
20260624_175829_233225,433.264,20260624_175829_233225.png,0.08324,50,2
20260624_175829_345657,433.376,20260624_175829_345657.png,0.08348,50,2
20260624_175829_473341,433.488,20260624_175829_473341.png,0.09352,50,2
20260624_175829_586358,433.600,20260624_175829_586358.png,0.11708,50,2
20260624_175829_714219,433.712,20260624_175829_714219.png,0.09870,50,2
20260624_175829_841788,433.824,20260624_175829_841788.png,0.09775,50,2
20260624_175829_954279,433.936,20260624_175829_954279.png,0.11830,50,2
20260624_175830_080299,434.048,20260624_175830_080299.png,0.12964,50,2
20260624_175830_193240,434.160,20260624_175830_193240.png,0.11121,50,2
20260624_175830_317434,434.272,20260624_175830_317434.png,0.10086,50,2
20260624_175830_433591,434.384,20260624_175830_433591.png,0.11280,50,2
20260624_175830_546350,434.496,20260624_175830_546350.png,0.12570,50,2
20260624_175830_688797,434.608,20260624_175830_688797.png,0.12110,50,2
20260624_175830_802056,434.720,20260624_175830_802056.png,0.08254,50,2
20260624_175830_928020,434.832,20260624_175830_928020.png,0.09391,50,2
20260624_175831_041154,434.944,20260624_175831_041154.png,0.10892,50,2
20260624_175831_154309,435.056,20260624_175831_154309.png,0.11197,50,2
20260624_175831_298426,435.168,20260624_175831_298426.png,0.09235,50,2
20260624_175831_410967,435.280,20260624_175831_410967.png,0.09174,50,2
20260624_175831_537740,435.392,20260624_175831_537740.png,0.09813,50,2
20260624_175831_667191,435.504,20260624_175831_667191.png,0.11065,50,2
20260624_175831_778921,435.616,20260624_175831_778921.png,0.10496,50,2
20260624_175831_906131,435.728,20260624_175831_906131.png,0.09240,50,2
20260624_175832_019184,435.840,20260624_175832_019184.png,0.09165,50,2
20260624_175832_148332,435.952,20260624_175832_148332.png,0.11085,50,2
20260624_175832_276900,436.064,20260624_175832_276900.png,0.08357,50,2
20260624_175832_389265,436.176,20260624_175832_389265.png,0.10137,50,2
20260624_175832_531011,436.288,20260624_175832_531011.png,0.07768,50,2
20260624_175832_644281,436.400,20260624_175832_644281.png,0.07589,50,2
20260624_175832_788683,436.512,20260624_175832_788683.png,0.06412,50,2
20260624_175832_996807,436.720,20260624_175832_996807.png,0.01761,50,2
20260624_175840_447971,449.200,20260624_175840_447971.png,0.03369,50,2
20260624_175840_641571,449.392,20260624_175840_641571.png,0.04841,50,2
20260624_175840_847861,449.568,20260624_175840_847861.png,0.04334,50,2
20260624_175841_023640,449.712,20260624_175841_023640.png,0.04787,50,2
20260624_175841_217297,449.904,20260624_175841_217297.png,0.04430,50,2
20260624_175841_392800,450.064,20260624_175841_392800.png,0.04424,50,2
20260624_175841_539806,450.208,20260624_175841_539806.png,0.04090,50,2
20260624_175841_727437,450.368,20260624_175841_727437.png,0.05181,50,2
20260624_175841_935290,450.560,20260624_175841_935290.png,0.04248,50,2
20260624_175842_097918,450.720,20260624_175842_097918.png,0.04315,50,2
20260624_175842_255142,450.864,20260624_175842_255142.png,0.04827,50,2
20260624_175842_433616,451.040,20260624_175842_433616.png,0.04297,50,2
20260624_175842_639907,451.216,20260624_175842_639907.png,0.04395,50,2
20260624_175842_796946,451.360,20260624_175842_796946.png,0.04036,50,2
20260624_175842_960190,451.520,20260624_175842_960190.png,0.05154,50,2
20260624_175843_071264,451.632,20260624_175843_071264.png,0.04003,50,2
20260624_175843_199802,451.744,20260624_175843_199802.png,0.05093,50,2
20260624_175843_327756,451.872,20260624_175843_327756.png,0.04408,50,2
20260624_175843_486668,452.016,20260624_175843_486668.png,0.04258,50,2
20260624_175843_649080,452.176,20260624_175843_649080.png,0.05253,50,2
20260624_175843_873001,452.368,20260624_175843_873001.png,0.04033,50,2
20260624_175844_063540,452.528,20260624_175844_063540.png,0.04042,50,2
20260624_175844_210113,452.672,20260624_175844_210113.png,0.05178,50,2
20260624_175844_383875,452.832,20260624_175844_383875.png,0.05294,50,2
20260624_175844_578936,453.024,20260624_175844_578936.png,0.04169,50,2
20260624_175844_767996,453.184,20260624_175844_767996.png,0.04505,50,2
20260624_175844_927444,453.328,20260624_175844_927444.png,0.05169,50,2
20260624_175845_120270,453.504,20260624_175845_120270.png,0.04769,50,2
20260624_175845_328327,453.680,20260624_175845_328327.png,0.04193,50,2
20260624_175845_472775,453.824,20260624_175845_472775.png,0.04380,50,2
20260624_175845_663210,453.984,20260624_175845_663210.png,0.05223,50,2
20260624_175845_872643,454.160,20260624_175845_872643.png,0.04651,50,2
20260624_175846_064621,454.352,20260624_175846_064621.png,0.04370,50,2
20260624_175846_226631,454.480,20260624_175846_226631.png,0.05244,50,2
20260624_175846_386624,454.640,20260624_175846_386624.png,0.05221,50,2
20260624_175846_611069,454.832,20260624_175846_611069.png,0.04155,50,2
20260624_175846_787230,454.976,20260624_175846_787230.png,0.04150,50,2
20260624_175846_900166,455.088,20260624_175846_900166.png,0.04441,50,2
20260624_175847_010902,455.200,20260624_175847_010902.png,0.05624,50,2
20260624_175847_155489,455.312,20260624_175847_155489.png,0.04131,50,2
20260624_175847_333306,455.488,20260624_175847_333306.png,0.04355,50,2
20260624_175847_508200,455.632,20260624_175847_508200.png,0.04502,50,2
20260624_175847_639024,455.760,20260624_175847_639024.png,0.04113,50,2
20260624_175847_780600,455.872,20260624_175847_780600.png,0.04768,50,2
20260624_175847_909897,456.000,20260624_175847_909897.png,0.04555,50,2
20260624_175848_147971,456.208,20260624_175848_147971.png,0.02316,50,2
20260624_175848_371515,456.416,20260624_175848_371515.png,0.02837,50,2
20260624_175859_313371,474.176,20260624_175859_313371.png,0.00086,50,2
20260624_175859_535659,474.384,20260624_175859_535659.png,0.00515,50,2
20260624_175859_744720,474.592,20260624_175859_744720.png,0.01124,50,2
20260624_175859_971219,474.800,20260624_175859_971219.png,0.00477,50,2
20260624_175900_191766,475.008,20260624_175900_191766.png,0.00107,50,2
20260624_175900_415115,475.216,20260624_175900_415115.png,-0.00092,50,2
20260624_175900_625832,475.424,20260624_175900_625832.png,0.04313,50,2
20260624_175900_752634,475.536,20260624_175900_752634.png,0.05266,50,2
20260624_175900_864229,475.648,20260624_175900_864229.png,0.04127,50,2
20260624_175900_976923,475.760,20260624_175900_976923.png,0.06458,50,2
20260624_175901_104619,475.872,20260624_175901_104619.png,0.07295,50,2
20260624_175901_218851,475.984,20260624_175901_218851.png,0.07449,50,2
20260624_175901_359043,476.096,20260624_175901_359043.png,0.08323,50,2
20260624_175901_473173,476.208,20260624_175901_473173.png,0.10287,50,2
20260624_175901_587741,476.320,20260624_175901_587741.png,0.12102,50,2
20260624_175901_730078,476.432,20260624_175901_730078.png,0.10723,50,2
20260624_175901_843933,476.544,20260624_175901_843933.png,0.09823,50,2
20260624_175901_970308,476.656,20260624_175901_970308.png,0.11872,50,2
20260624_175902_082602,476.768,20260624_175902_082602.png,0.12741,50,2
20260624_175902_195072,476.880,20260624_175902_195072.png,0.10924,50,2
20260624_175902_338428,476.992,20260624_175902_338428.png,0.09296,50,2
20260624_175902_452957,477.104,20260624_175902_452957.png,0.11120,50,2
20260624_175902_593520,477.216,20260624_175902_593520.png,0.12002,50,2
20260624_175902_708008,477.328,20260624_175902_708008.png,0.11680,50,2
20260624_175902_833019,477.440,20260624_175902_833019.png,0.07967,50,2
20260624_175902_947695,477.552,20260624_175902_947695.png,0.09658,50,2
20260624_175903_060094,477.664,20260624_175903_060094.png,0.10599,50,2
20260624_175903_186617,477.776,20260624_175903_186617.png,0.11270,50,2
20260624_175903_300804,477.888,20260624_175903_300804.png,0.09232,50,2
20260624_175903_411996,478.000,20260624_175903_411996.png,0.08482,50,2
20260624_175903_539181,478.112,20260624_175903_539181.png,0.10207,50,2
20260624_175903_652919,478.224,20260624_175903_652919.png,0.11704,50,2
20260624_175903_779812,478.336,20260624_175903_779812.png,0.10897,50,2
20260624_175903_894106,478.448,20260624_175903_894106.png,0.08961,50,2
20260624_175904_007345,478.560,20260624_175904_007345.png,0.09293,50,2
20260624_175904_134739,478.672,20260624_175904_134739.png,0.11103,50,2
20260624_175904_246533,478.784,20260624_175904_246533.png,0.10006,50,2
20260624_175904_374013,478.896,20260624_175904_374013.png,0.10113,50,2
20260624_175904_486050,479.008,20260624_175904_486050.png,0.10512,50,2
20260624_175904_598252,479.120,20260624_175904_598252.png,0.08130,50,2
20260624_175904_725208,479.232,20260624_175904_725208.png,0.08104,50,2
20260624_175904_837410,479.344,20260624_175904_837410.png,0.06013,50,2
20260624_175905_063240,479.552,20260624_175905_063240.png,0.01930,50,2
20260624_175919_949113,502.704,20260624_175919_949113.png,-0.01415,50,2
20260624_175920_171077,502.912,20260624_175920_171077.png,-0.00724,50,2
20260624_175920_395623,503.120,20260624_175920_395623.png,0.01782,50,2
20260624_175920_607707,503.328,20260624_175920_607707.png,0.02269,50,2
20260624_175920_780605,503.472,20260624_175920_780605.png,0.04585,50,2
20260624_175920_911303,503.600,20260624_175920_911303.png,0.04687,50,2
20260624_175921_051484,503.728,20260624_175921_051484.png,0.06100,50,2
20260624_175921_164243,503.840,20260624_175921_164243.png,0.05884,50,2
20260624_175921_294593,503.952,20260624_175921_294593.png,0.06879,50,2
20260624_175921_405185,504.064,20260624_175921_405185.png,0.09049,50,2
20260624_175921_517843,504.176,20260624_175921_517843.png,0.09863,50,2
20260624_175921_646243,504.288,20260624_175921_646243.png,0.07616,50,2
20260624_175921_758823,504.400,20260624_175921_758823.png,0.10822,50,2
20260624_175921_878172,504.512,20260624_175921_878172.png,0.12672,50,2
20260624_175921_998706,504.624,20260624_175921_998706.png,0.10749,50,2
20260624_175922_110007,504.736,20260624_175922_110007.png,0.09687,50,2
20260624_175922_237351,504.848,20260624_175922_237351.png,0.11280,50,2
20260624_175922_351182,504.960,20260624_175922_351182.png,0.12451,50,2
20260624_175922_463242,505.072,20260624_175922_463242.png,0.12106,50,2
20260624_175922_589920,505.184,20260624_175922_589920.png,0.08757,50,2
20260624_175922_703850,505.296,20260624_175922_703850.png,0.10122,50,2
20260624_175922_830314,505.408,20260624_175922_830314.png,0.11309,50,2
20260624_175922_942247,505.520,20260624_175922_942247.png,0.11895,50,2
20260624_175923_054802,505.632,20260624_175923_054802.png,0.09286,50,2
20260624_175923_182035,505.744,20260624_175923_182035.png,0.08106,50,2
20260624_175923_294758,505.856,20260624_175923_294758.png,0.10116,50,2
20260624_175923_421800,505.968,20260624_175923_421800.png,0.11475,50,2
20260624_175923_534823,506.080,20260624_175923_534823.png,0.10772,50,2
20260624_175923_646315,506.192,20260624_175923_646315.png,0.09168,50,2
20260624_175923_773989,506.304,20260624_175923_773989.png,0.09587,50,2
20260624_175923_885152,506.416,20260624_175923_885152.png,0.10912,50,2
20260624_175924_004878,506.528,20260624_175924_004878.png,0.10324,50,2
20260624_175924_125722,506.640,20260624_175924_125722.png,0.08544,50,2
20260624_175924_237361,506.752,20260624_175924_237361.png,0.09418,50,2
20260624_175924_364653,506.864,20260624_175924_364653.png,0.11432,50,2
20260624_175924_476796,506.976,20260624_175924_476796.png,0.10441,50,2
20260624_175924_590951,507.088,20260624_175924_590951.png,0.08537,50,2
20260624_175924_734558,507.200,20260624_175924_734558.png,0.09487,50,2
20260624_175924_847648,507.312,20260624_175924_847648.png,0.06531,50,2
20260624_175924_974916,507.424,20260624_175924_974916.png,0.04616,50,2
20260624_175925_182134,507.632,20260624_175925_182134.png,0.00644,50,2
20260624_175925_406268,507.840,20260624_175925_406268.png,-0.01126,50,2
20260624_175925_630672,508.048,20260624_175925_630672.png,-0.00143,50,2
20260624_175925_855698,508.256,20260624_175925_855698.png,-0.00038,50,2
20260624_175938_953830,524.320,20260624_175938_953830.png,-0.00903,50,2
20260624_175939_177479,524.528,20260624_175939_177479.png,-0.01893,50,2
20260624_175939_389575,524.736,20260624_175939_389575.png,-0.00807,50,2
20260624_175939_610887,524.944,20260624_175939_610887.png,0.00630,50,2
20260624_175939_850073,525.152,20260624_175939_850073.png,0.01709,50,2
20260624_175940_072896,525.360,20260624_175940_072896.png,0.01940,50,2
20260624_175940_186895,525.472,20260624_175940_186895.png,0.04006,50,2
20260624_175940_332429,525.600,20260624_175940_332429.png,0.05075,50,2
20260624_175940_474385,525.744,20260624_175940_474385.png,0.05650,50,2
20260624_175940_586012,525.856,20260624_175940_586012.png,0.06120,50,2
20260624_175940_730604,525.968,20260624_175940_730604.png,0.07671,50,2
